2012-10-01 00:00:59,133
2012-10-01 00:05:59,138
2012-10-01 00:10:59,138
2012-10-01 00:15:59,135
2012-10-01 00:20:59,134
2012-10-01 00:25:59,136
2012-10-01 00:30:59,139
2012-10-01 00:35:59,138
2012-10-01 00:40:59,134
2012-10-01 00:45:59,131
2012-10-01 00:50:59,130
2012-10-01 00:55:59,132
2012-10-01 01:00:59,130
2012-10-01 01:05:59,133
2012-10-01 01:10:59,132
2012-10-01 01:15:59,130
2012-10-01 01:20:59,135
2012-10-01 01:25:59,140
2012-10-01 01:30:59,144
2012-10-01 01:35:59,144
2012-10-01 01:40:59,151
2012-10-01 01:45:59,149
2012-10-01 01:50:59,144
2012-10-01 01:55:59,148
2012-10-01 02:00:59,148
2012-10-01 02:05:59,149
2012-10-01 02:10:59,149
2012-10-01 02:15:59,156
2012-10-01 02:20:59,164
2012-10-01 02:25:59,169
2012-10-01 02:30:59,173
2012-10-01 02:35:59,174
2012-10-01 02:45:59,170
2012-10-01 02:50:59,146
2012-10-01 02:55:59,152
2012-10-01 03:00:59,155
2012-10-01 03:05:59,158
2012-10-01 03:10:59,163
2012-10-01 03:30:59,167
2012-10-01 03:35:59,167
2012-10-01 03:40:59,168
2012-10-01 03:45:59,170
2012-10-01 03:50:58,172
2012-10-01 03:55:58,177
2012-10-01 04:00:58,184
2012-10-01 04:05:58,197
2012-10-01 04:25:58,165
2012-10-01 04:30:58,163
2012-10-01 04:35:58,130
2012-10-01 04:40:58,136
2012-10-01 04:45:58,130
2012-10-01 04:50:58,134
2012-10-01 04:55:58,139
2012-10-01 05:00:58,150
2012-10-01 05:05:58,155
2012-10-01 05:10:58,149
2012-10-01 05:15:58,153
2012-10-01 05:20:58,151
2012-10-01 05:25:58,144
2012-10-01 05:30:58,137
2012-10-01 05:35:58,132
2012-10-01 05:40:58,129
2012-10-01 05:50:58,123
2012-10-01 05:55:58,124
2012-10-01 06:00:58,122
2012-10-01 06:10:58,119
2012-10-01 06:15:58,118
2012-10-01 06:20:58,118
2012-10-01 06:25:58,117
2012-10-01 06:30:58,120
2012-10-01 06:35:58,125
2012-10-01 06:40:58,129
2012-10-01 06:45:58,138
2012-10-01 06:50:58,143
2012-10-01 06:55:58,139
2012-10-01 07:00:58,133
2012-10-01 07:05:58,128
2012-10-01 07:10:58,118
2012-10-01 07:15:58,112
2012-10-01 07:20:58,115
2012-10-01 07:25:58,110
2012-10-01 07:30:58,110
2012-10-01 07:35:58,114
2012-10-01 07:40:57,121
2012-10-01 07:45:57,120
2012-10-01 07:50:57,116
2012-10-01 07:55:57,114
2012-10-01 08:00:57,108
2012-10-01 08:05:57,101
2012-10-01 08:10:57,97
2012-10-01 08:15:57,94
2012-10-01 08:20:57,94
2012-10-01 08:25:57,96
2012-10-01 08:30:57,97
2012-10-01 08:35:57,99
2012-10-01 08:40:57,101
2012-10-01 08:45:57,102
2012-10-01 08:50:57,103
2012-10-01 08:55:57,104
2012-10-01 09:00:57,104
2012-10-01 09:05:57,110
2012-10-01 09:20:57,106
2012-10-01 09:25:57,100
2012-10-01 09:30:57,95
2012-10-01 09:35:57,95
2012-10-01 09:40:57,102
2012-10-01 09:45:57,112
2012-10-01 09:50:57,121
2012-10-01 09:55:57,128
2012-10-01 10:00:57,134
2012-10-01 10:05:57,150
2012-10-01 10:10:57,155
2012-10-01 10:15:57,158
2012-10-01 10:20:57,156
2012-10-01 10:25:57,156
2012-10-01 10:30:57,159
2012-10-01 10:35:57,160
2012-10-01 10:40:57,163
2012-10-01 10:45:57,161
2012-10-01 10:50:57,163
2012-10-01 10:55:57,169
2012-10-01 11:00:57,168
2012-10-01 11:05:57,166
2012-10-01 11:10:57,164
2012-10-01 11:15:57,169
2012-10-01 11:20:57,177
2012-10-01 11:25:57,181
2012-10-01 11:30:57,181
2012-10-01 11:35:56,188
2012-10-01 11:40:56,193
2012-10-01 11:45:56,195
2012-10-01 11:50:56,196
2012-10-01 11:55:56,197
2012-10-01 12:00:56,199
2012-10-01 12:05:56,200
2012-10-01 12:10:56,203
2012-10-01 12:15:56,220
2012-10-01 12:20:56,208
2012-10-01 12:25:56,211
2012-10-01 12:30:56,211
2012-10-01 12:35:56,207
2012-10-01 12:40:56,204
2012-10-01 12:45:56,204
2012-10-01 12:50:56,205
2012-10-01 12:55:56,206
2012-10-01 13:00:56,204
2012-10-01 13:05:56,201
2012-10-01 13:10:56,198
2012-10-01 13:15:56,195
2012-10-01 13:20:56,195
2012-10-01 13:25:56,191
2012-10-01 13:30:56,187
2012-10-01 13:35:56,181
2012-10-01 13:40:56,178
2012-10-01 13:45:56,171
2012-10-01 13:50:56,168
2012-10-01 13:55:56,168
2012-10-01 14:00:56,165
2012-10-01 14:05:56,164
2012-10-01 14:15:56,157
2012-10-01 14:20:56,155
2012-10-01 14:25:56,152
2012-10-01 14:30:56,150
2012-10-01 14:35:56,148
2012-10-01 14:40:56,147
2012-10-01 14:45:56,145
2012-10-01 14:50:56,144
2012-10-01 14:55:56,143
2012-10-01 15:00:56,141
2012-10-01 15:05:56,136
2012-10-01 15:10:56,134
2012-10-01 15:15:56,129
2012-10-01 15:20:55,126
2012-10-01 15:25:55,124
2012-10-01 15:35:55,120
2012-10-01 15:40:55,117
2012-10-01 15:45:55,114
2012-10-01 15:50:55,112
2012-10-01 15:55:55,109
2012-10-01 16:00:55,108
2012-10-01 16:05:55,106
2012-10-01 16:10:55,104
2012-10-01 16:15:55,101
2012-10-01 16:20:55,100
2012-10-01 16:25:55,99
2012-10-01 16:30:55,97
2012-10-01 16:35:55,96
2012-10-01 16:40:55,95
2012-10-01 16:45:55,94
2012-10-01 16:50:55,92
2012-10-01 16:55:55,91
2012-10-01 17:00:55,91
2012-10-01 17:05:55,91
2012-10-01 17:10:55,96
2012-10-01 17:15:55,96
2012-10-01 17:20:55,95
2012-10-01 17:25:55,90
2012-10-01 17:30:55,88
2012-10-01 17:35:55,87
2012-10-01 17:40:55,89
2012-10-01 17:45:55,91
