2012-10-03 00:00:47,143
2012-10-03 00:05:47,136
2012-10-03 00:10:47,129
2012-10-03 00:15:47,126
2012-10-03 00:20:47,128
2012-10-03 00:25:47,130
2012-10-03 00:30:47,130
2012-10-03 00:35:47,128
2012-10-03 00:40:47,127
2012-10-03 00:45:47,129
2012-10-03 00:50:47,132
2012-10-03 00:55:47,132
2012-10-03 01:00:47,131
2012-10-03 01:05:47,135
2012-10-03 01:10:47,141
2012-10-03 01:15:47,147
2012-10-03 01:20:47,140
2012-10-03 01:25:47,143
2012-10-03 01:30:47,140
2012-10-03 01:35:47,135
2012-10-03 01:40:47,133
2012-10-03 01:45:47,134
2012-10-03 01:50:46,139
2012-10-03 01:55:46,141
2012-10-03 02:00:47,141
2012-10-03 02:05:46,139
2012-10-03 02:25:46,140
2012-10-03 02:30:46,141
2012-10-03 02:35:46,134
2012-10-03 02:40:46,131
2012-10-03 02:45:46,132
2012-10-03 02:50:46,132
2012-10-03 02:55:46,135
2012-10-03 03:00:46,136
2012-10-03 03:05:46,135
2012-10-03 03:10:46,136
2012-10-03 03:20:46,135
2012-10-03 03:25:46,137
2012-10-03 03:45:46,145
2012-10-03 03:55:46,160
2012-10-03 04:00:46,159
2012-10-03 04:15:46,139
2012-10-03 04:20:46,139
2012-10-03 04:25:46,141
2012-10-03 04:30:46,144
2012-10-03 04:35:46,149
2012-10-03 04:40:46,150
2012-10-03 04:45:46,147
2012-10-03 04:50:46,141
2012-10-03 04:55:46,138
2012-10-03 05:00:46,140
2012-10-03 05:05:46,141
2012-10-03 05:10:46,141
2012-10-03 05:15:46,138
2012-10-03 05:20:46,133
2012-10-03 05:25:46,133
2012-10-03 05:30:46,131
2012-10-03 05:35:46,128
2012-10-03 05:40:45,127
2012-10-03 05:45:45,131
2012-10-03 05:50:45,137
2012-10-03 05:55:45,141
2012-10-03 06:00:45,141
2012-10-03 06:05:45,137
2012-10-03 06:10:45,133
2012-10-03 06:15:45,130
2012-10-03 06:20:45,130
2012-10-03 06:25:45,133
2012-10-03 06:30:45,134
2012-10-03 06:35:45,131
